@relation 'adult-training-weka.filters.unsupervised.attribute.Discretize-F-B4-M-1.0-R1,9-precision6'

@attribute Age {17_28,28_37,37_48,48_90}
@attribute Workclass {' State-gov',' Self-emp-not-inc',' Private',' Federal-gov',' Local-gov',' ?',' Self-emp-inc',' Without-pay',' Never-worked'}
@attribute Education {' Bachelors',' HS-grad',' 11th',' Masters',' 9th',' Some-college',' Assoc-acdm',' Assoc-voc',' 7th-8th',' Doctorate',' Prof-school',' 5th-6th',' 10th',' 1st-4th',' Preschool',' 12th'}
@attribute Maritial-status {' Never-married',' Married-civ-spouse',' Divorced',' Married-spouse-absent',' Separated',' Married-AF-spouse',' Widowed'}
@attribute Occupation {' Adm-clerical',' Exec-managerial',' Handlers-cleaners',' Prof-specialty',' Other-service',' Sales',' Craft-repair',' Transport-moving',' Farming-fishing',' Machine-op-inspct',' Tech-support',' ?',' Protective-serv',' Armed-Forces',' Priv-house-serv'}
@attribute Relationship {' Not-in-family',' Husband',' Wife',' Own-child',' Unmarried',' Other-relative'}
@attribute Race {' White',' Black',' Asian-Pac-Islander',' Amer-Indian-Eskimo',' Other'}
@attribute Gender {' Male',' Female'}
@attribute Hours-per-week {1_40,40_41,41_51,51_99}
@attribute Native-country {' United-States',' Cuba',' Jamaica',' India',' ?',' Mexico',' South',' Puerto-Rico',' Honduras',' England',' Canada',' Germany',' Iran',' Philippines',' Italy',' Poland',' Columbia',' Cambodia',' Thailand',' Ecuador',' Laos',' Taiwan',' Haiti',' Portugal',' Dominican-Republic',' El-Salvador',' France',' Guatemala',' China',' Japan',' Yugoslavia',' Peru',' Outlying-US(Guam-USVI-etc)',' Scotland',' Trinadad&Tobago',' Greece',' Nicaragua',' Vietnam',' Hong',' Ireland',' Hungary',' Holand-Netherlands'}
@attribute Income-bracket {' <=50K',' >50K'}

@data
48_90,' Self-emp-inc',' Prof-school',' Married-civ-spouse',' Prof-specialty',' Husband',' Asian-Pac-Islander',' Male',41_51,' Philippines',' >50K'
17_28,' Private',' Some-college',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',40_41,' United-States',' >50K'
28_37,' Private',' Assoc-voc',' Never-married',' Adm-clerical',' Unmarried',' Black',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' Assoc-acdm',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' Private',' Some-college',' Never-married',' Adm-clerical',' Own-child',' Asian-Pac-Islander',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' White',' Male',51_99,' United-States',' >50K'
28_37,' Private',' 11th',' Divorced',' Sales',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Sales',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Divorced',' Adm-clerical',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Self-emp-inc',' HS-grad',' Divorced',' Sales',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Other-service',' Wife',' Asian-Pac-Islander',' Female',1_40,' South',' <=50K'
37_48,' Private',' 11th',' Divorced',' Handlers-cleaners',' Not-in-family',' White',' Female',51_99,' United-States',' <=50K'
17_28,' Private',' Assoc-acdm',' Never-married',' Exec-managerial',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Other-service',' Unmarried',' White',' Female',1_40,' United-States',' <=50K'
48_90,' Private',' 11th',' Never-married',' Handlers-cleaners',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Local-gov',' Some-college',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
28_37,' ?',' HS-grad',' Never-married',' ?',' Unmarried',' Black',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Divorced',' Prof-specialty',' Unmarried',' White',' Female',40_41,' Germany',' <=50K'
28_37,' Private',' HS-grad',' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' >50K'
37_48,' Self-emp-not-inc',' HS-grad',' Never-married',' Craft-repair',' Own-child',' Black',' Female',1_40,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',51_99,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Tech-support',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',1_40,' United-States',' <=50K'
17_28,' ?',' Some-college',' Never-married',' ?',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Handlers-cleaners',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Private',' 7th-8th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Self-emp-not-inc',' HS-grad',' Divorced',' Other-service',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
28_37,' Private',' Some-college',' Divorced',' Craft-repair',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Divorced',' Other-service',' Other-relative',' White',' Female',41_51,' Peru',' <=50K'
48_90,' ?',' 10th',' Married-civ-spouse',' ?',' Husband',' White',' Male',51_99,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' >50K'
28_37,' Private',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',51_99,' United-States',' >50K'
17_28,' Private',' Some-college',' Never-married',' Adm-clerical',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
17_28,' ?',' 11th',' Never-married',' ?',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Divorced',' Craft-repair',' Not-in-family',' White',' Male',51_99,' United-States',' <=50K'
17_28,' Local-gov',' Masters',' Never-married',' Prof-specialty',' Own-child',' White',' Male',51_99,' United-States',' <=50K'
28_37,' Local-gov',' Masters',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' 10th',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',1_40,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',51_99,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' Local-gov',' Masters',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',41_51,' United-States',' >50K'
17_28,' Private',' 11th',' Never-married',' Handlers-cleaners',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',41_51,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Never-married',' Craft-repair',' Unmarried',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Other-service',' Husband',' White',' Male',51_99,' United-States',' <=50K'
48_90,' Local-gov',' 9th',' Married-civ-spouse',' Transport-moving',' Husband',' Black',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Handlers-cleaners',' Not-in-family',' White',' Male',1_40,' United-States',' <=50K'
28_37,' Self-emp-inc',' Some-college',' Married-civ-spouse',' Sales',' Husband',' White',' Male',41_51,' United-States',' <=50K'
37_48,' Private',' Some-college',' Divorced',' Handlers-cleaners',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
37_48,' Private',' Bachelors',' Never-married',' Sales',' Not-in-family',' White',' Female',41_51,' United-States',' <=50K'
48_90,' Private',' Preschool',' Married-civ-spouse',' Other-service',' Not-in-family',' White',' Male',40_41,' El-Salvador',' <=50K'
17_28,' Private',' Bachelors',' Never-married',' Sales',' Not-in-family',' Asian-Pac-Islander',' Male',41_51,' Taiwan',' <=50K'
48_90,' ?',' Bachelors',' Widowed',' ?',' Other-relative',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',41_51,' United-States',' <=50K'
37_48,' Private',' Some-college',' Divorced',' Transport-moving',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
37_48,' State-gov',' Some-college',' Divorced',' Protective-serv',' Unmarried',' Amer-Indian-Eskimo',' Female',40_41,' United-States',' >50K'
17_28,' Private',' Assoc-voc',' Never-married',' Other-service',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
28_37,' Local-gov',' Bachelors',' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' Some-college',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',40_41,' United-States',' >50K'
48_90,' Private',' Assoc-voc',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',1_40,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Never-married',' Tech-support',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Never-married',' Sales',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' Some-college',' Divorced',' Adm-clerical',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' 9th',' Divorced',' Other-service',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' Bachelors',' Never-married',' Sales',' Not-in-family',' White',' Male',1_40,' United-States',' <=50K'
48_90,' Local-gov',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',1_40,' United-States',' <=50K'
48_90,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Exec-managerial',' Husband',' Black',' Male',41_51,' United-States',' <=50K'
37_48,' Self-emp-not-inc',' Prof-school',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',51_99,' United-States',' >50K'
17_28,' Private',' Bachelors',' Never-married',' Prof-specialty',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Other-service',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' 5th-6th',' Never-married',' Craft-repair',' Unmarried',' White',' Male',40_41,' El-Salvador',' <=50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' >50K'
37_48,' Self-emp-inc',' Some-college',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',41_51,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',41_51,' United-States',' >50K'
37_48,' Private',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',41_51,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Adm-clerical',' Unmarried',' Black',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' <=50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' >50K'
17_28,' Self-emp-not-inc',' Some-college',' Never-married',' Adm-clerical',' Own-child',' White',' Female',1_40,' Germany',' <=50K'
28_37,' Private',' HS-grad',' Never-married',' Other-service',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
37_48,' State-gov',' HS-grad',' Married-civ-spouse',' Protective-serv',' Husband',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' 12th',' Divorced',' Machine-op-inspct',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
28_37,' State-gov',' Some-college',' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',40_41,' United-States',' >50K'
48_90,' Private',' HS-grad',' Divorced',' Craft-repair',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',41_51,' Iran',' >50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',41_51,' United-States',' <=50K'
48_90,' ?',' Some-college',' Married-civ-spouse',' ?',' Husband',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Self-emp-not-inc',' Assoc-voc',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Other-service',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
28_37,' State-gov',' HS-grad',' Divorced',' Adm-clerical',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
37_48,' State-gov',' Some-college',' Divorced',' Prof-specialty',' Unmarried',' White',' Female',41_51,' United-States',' <=50K'
17_28,' ?',' Some-college',' Never-married',' ?',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
37_48,' Self-emp-inc',' Bachelors',' Never-married',' Sales',' Not-in-family',' White',' Male',51_99,' United-States',' <=50K'
28_37,' Private',' Doctorate',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',51_99,' United-States',' >50K'
48_90,' ?',' 7th-8th',' Never-married',' ?',' Other-relative',' Black',' Male',1_40,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Adm-clerical',' Own-child',' White',' Female',1_40,' ?',' <=50K'
28_37,' Private',' HS-grad',' Divorced',' Handlers-cleaners',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Divorced',' Priv-house-serv',' Unmarried',' White',' Female',1_40,' Ecuador',' <=50K'
17_28,' Private',' Some-college',' Married-civ-spouse',' Sales',' Husband',' Black',' Male',41_51,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Self-emp-not-inc',' 9th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',51_99,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' State-gov',' Some-college',' Married-spouse-absent',' Tech-support',' Unmarried',' White',' Male',1_40,' United-States',' <=50K'
48_90,' Private',' Assoc-voc',' Married-civ-spouse',' Other-service',' Wife',' White',' Female',1_40,' United-States',' >50K'
28_37,' Private',' Assoc-acdm',' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female',41_51,' United-States',' <=50K'
17_28,' Private',' 11th',' Never-married',' Other-service',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
28_37,' Local-gov',' Some-college',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',1_40,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Other-service',' Not-in-family',' Asian-Pac-Islander',' Female',1_40,' Vietnam',' <=50K'
17_28,' ?',' Assoc-voc',' Married-civ-spouse',' ?',' Wife',' Amer-Indian-Eskimo',' Female',40_41,' United-States',' >50K'
48_90,' Self-emp-not-inc',' 10th',' Married-civ-spouse',' Sales',' Husband',' White',' Male',51_99,' United-States',' <=50K'
48_90,' Local-gov',' HS-grad',' Divorced',' Other-service',' Unmarried',' White',' Female',41_51,' Dominican-Republic',' <=50K'
37_48,' Private',' Masters',' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',40_41,' ?',' >50K'
17_28,' Private',' Bachelors',' Never-married',' Farming-fishing',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
17_28,' ?',' 11th',' Never-married',' ?',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
48_90,' Self-emp-inc',' HS-grad',' Separated',' Other-service',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
48_90,' Local-gov',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',51_99,' United-States',' >50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Local-gov',' Bachelors',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Transport-moving',' Own-child',' Black',' Male',40_41,' Haiti',' <=50K'
48_90,' Private',' Some-college',' Widowed',' Other-service',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',40_41,' Canada',' >50K'
17_28,' Private',' HS-grad',' Never-married',' Craft-repair',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Bachelors',' Never-married',' Prof-specialty',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' Assoc-voc',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',1_40,' United-States',' <=50K'
17_28,' Private',' 11th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',41_51,' United-States',' <=50K'
28_37,' Private',' Some-college',' Divorced',' Machine-op-inspct',' Unmarried',' White',' Female',1_40,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Self-emp-not-inc',' 7th-8th',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' 12th',' Never-married',' Craft-repair',' Not-in-family',' Black',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Machine-op-inspct',' Not-in-family',' Black',' Female',1_40,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Sales',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' 12th',' Never-married',' Craft-repair',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Craft-repair',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Self-emp-inc',' 9th',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',40_41,' United-States',' <=50K'
