@relation 'adult-training-weka.filters.unsupervised.attribute.Discretize-F-B4-M-1.0-R1,9-precision6-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1'

@attribute Age {17_28,28_37,37_48,48_90}
@attribute Workclass {' State-gov',' Self-emp-not-inc',' Private',' Federal-gov',' Local-gov',' ?',' Self-emp-inc',' Without-pay',' Never-worked'}
@attribute Education {' Bachelors',' HS-grad',' 11th',' Masters',' 9th',' Some-college',' Assoc-acdm',' Assoc-voc',' 7th-8th',' Doctorate',' Prof-school',' 5th-6th',' 10th',' 1st-4th',' Preschool',' 12th'}
@attribute Maritial-status {' Never-married',' Married-civ-spouse',' Divorced',' Married-spouse-absent',' Separated',' Married-AF-spouse',' Widowed'}
@attribute Occupation {' Adm-clerical',' Exec-managerial',' Handlers-cleaners',' Prof-specialty',' Other-service',' Sales',' Craft-repair',' Transport-moving',' Farming-fishing',' Machine-op-inspct',' Tech-support',' ?',' Protective-serv',' Armed-Forces',' Priv-house-serv'}
@attribute Relationship {' Not-in-family',' Husband',' Wife',' Own-child',' Unmarried',' Other-relative'}
@attribute Race {' White',' Black',' Asian-Pac-Islander',' Amer-Indian-Eskimo',' Other'}
@attribute Gender {' Male',' Female'}
@attribute Hours-per-week {1_40,40_41,41_51,51_99}
@attribute Native-country {' United-States',' Cuba',' Jamaica',' India',' ?',' Mexico',' South',' Puerto-Rico',' Honduras',' England',' Canada',' Germany',' Iran',' Philippines',' Italy',' Poland',' Columbia',' Cambodia',' Thailand',' Ecuador',' Laos',' Taiwan',' Haiti',' Portugal',' Dominican-Republic',' El-Salvador',' France',' Guatemala',' China',' Japan',' Yugoslavia',' Peru',' Outlying-US(Guam-USVI-etc)',' Scotland',' Trinadad&Tobago',' Greece',' Nicaragua',' Vietnam',' Hong',' Ireland',' Hungary',' Holand-Netherlands'}
@attribute Income-bracket {' <=50K',' >50K'}

@data
28_37,' Private',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',51_99,' United-States',' <=50K'
48_90,' Private',' Some-college',' Widowed',' Sales',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Self-emp-not-inc',' Bachelors',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',1_40,' United-States',' <=50K'
48_90,' Private',' 5th-6th',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' Assoc-voc',' Separated',' Adm-clerical',' Not-in-family',' Asian-Pac-Islander',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' 10th',' Never-married',' Machine-op-inspct',' Not-in-family',' White',' Male',40_41,' Dominican-Republic',' <=50K'
17_28,' Private',' 11th',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',41_51,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Never-married',' Exec-managerial',' Own-child',' White',' Female',40_41,' ?',' <=50K'
28_37,' Private',' HS-grad',' Divorced',' Sales',' Unmarried',' White',' Female',1_40,' United-States',' <=50K'
48_90,' Private',' 9th',' Married-civ-spouse',' Machine-op-inspct',' Other-relative',' Asian-Pac-Islander',' Female',41_51,' China',' <=50K'
17_28,' Self-emp-not-inc',' 10th',' Never-married',' Machine-op-inspct',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Adm-clerical',' Unmarried',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' Bachelors',' Never-married',' Farming-fishing',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Craft-repair',' Own-child',' White',' Female',41_51,' United-States',' <=50K'
48_90,' Private',' Some-college',' Divorced',' Adm-clerical',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
48_90,' ?',' 10th',' Widowed',' ?',' Other-relative',' Asian-Pac-Islander',' Female',1_40,' China',' <=50K'
17_28,' Private',' 11th',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',51_99,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Prof-specialty',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' 7th-8th',' Widowed',' Farming-fishing',' Other-relative',' White',' Female',41_51,' Guatemala',' <=50K'
37_48,' Private',' 11th',' Divorced',' Handlers-cleaners',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Bachelors',' Never-married',' Tech-support',' Not-in-family',' White',' Female',41_51,' United-States',' <=50K'
48_90,' Private',' Bachelors',' Divorced',' Craft-repair',' Unmarried',' White',' Male',1_40,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Separated',' Handlers-cleaners',' Unmarried',' White',' Female',40_41,' Japan',' <=50K'
17_28,' Federal-gov',' Bachelors',' Never-married',' Prof-specialty',' Not-in-family',' Other',' Female',40_41,' United-States',' <=50K'
28_37,' State-gov',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Never-married',' Exec-managerial',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',51_99,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Prof-specialty',' Own-child',' White',' Male',1_40,' El-Salvador',' <=50K'
37_48,' Private',' Assoc-voc',' Never-married',' Craft-repair',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Sales',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Divorced',' Machine-op-inspct',' Unmarried',' Black',' Female',41_51,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Machine-op-inspct',' Own-child',' Asian-Pac-Islander',' Male',40_41,' Philippines',' <=50K'
28_37,' Private',' Bachelors',' Never-married',' Sales',' Unmarried',' White',' Male',51_99,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',51_99,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Divorced',' Transport-moving',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Divorced',' Prof-specialty',' Unmarried',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Other-service',' Own-child',' White',' Male',51_99,' United-States',' <=50K'
28_37,' Private',' Masters',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',41_51,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Handlers-cleaners',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Never-married',' Transport-moving',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' Some-college',' Married-civ-spouse',' Sales',' Husband',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Local-gov',' Masters',' Never-married',' Prof-specialty',' Unmarried',' White',' Female',41_51,' United-States',' <=50K'
17_28,' Private',' Assoc-voc',' Never-married',' Tech-support',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Local-gov',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' <=50K'
48_90,' ?',' Bachelors',' Married-civ-spouse',' ?',' Husband',' White',' Male',1_40,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Never-married',' Prof-specialty',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' 9th',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',1_40,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Other-service',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Federal-gov',' HS-grad',' Divorced',' Adm-clerical',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Wife',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Other-service',' Other-relative',' White',' Female',1_40,' United-States',' <=50K'
48_90,' Private',' Bachelors',' Never-married',' Farming-fishing',' Not-in-family',' White',' Male',1_40,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Sales',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Sales',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',41_51,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Craft-repair',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Separated',' Machine-op-inspct',' Unmarried',' Black',' Female',40_41,' United-States',' <=50K'
17_28,' Local-gov',' Bachelors',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',41_51,' United-States',' <=50K'
48_90,' Private',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' White',' Male',41_51,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Other-service',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Private',' Assoc-acdm',' Divorced',' Sales',' Not-in-family',' White',' Female',1_40,' Germany',' <=50K'
17_28,' Private',' Assoc-acdm',' Never-married',' Sales',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
48_90,' ?',' Some-college',' Never-married',' ?',' Not-in-family',' White',' Male',1_40,' United-States',' <=50K'
37_48,' Private',' Some-college',' Separated',' Machine-op-inspct',' Not-in-family',' Black',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' Prof-school',' Married-civ-spouse',' Prof-specialty',' Husband',' Asian-Pac-Islander',' Male',51_99,' Philippines',' <=50K'
48_90,' Private',' Masters',' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',51_99,' United-States',' <=50K'
17_28,' Private',' 12th',' Married-civ-spouse',' Machine-op-inspct',' Other-relative',' Other',' Male',40_41,' Mexico',' <=50K'
37_48,' Local-gov',' HS-grad',' Never-married',' Adm-clerical',' Unmarried',' Black',' Female',1_40,' United-States',' <=50K'
48_90,' ?',' HS-grad',' Widowed',' ?',' Not-in-family',' Black',' Female',1_40,' United-States',' <=50K'
37_48,' Private',' 11th',' Married-civ-spouse',' Other-service',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Assoc-voc',' Never-married',' Craft-repair',' Unmarried',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Some-college',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',1_40,' United-States',' <=50K'
17_28,' ?',' 11th',' Never-married',' ?',' Other-relative',' White',' Female',1_40,' United-States',' <=50K'
28_37,' ?',' Some-college',' Never-married',' ?',' Unmarried',' White',' Female',1_40,' United-States',' <=50K'
28_37,' State-gov',' Masters',' Married-civ-spouse',' Prof-specialty',' Husband',' Asian-Pac-Islander',' Male',1_40,' Taiwan',' <=50K'
48_90,' Private',' HS-grad',' Widowed',' Exec-managerial',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Divorced',' Sales',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' White',' Male',41_51,' United-States',' <=50K'
37_48,' Private',' Some-college',' Divorced',' Sales',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
48_90,' ?',' 9th',' Widowed',' ?',' Unmarried',' White',' Female',1_40,' United-States',' <=50K'
48_90,' Private',' Bachelors',' Never-married',' Priv-house-serv',' Not-in-family',' White',' Male',1_40,' United-States',' <=50K'
48_90,' ?',' HS-grad',' Married-civ-spouse',' ?',' Husband',' White',' Male',1_40,' United-States',' <=50K'
28_37,' Federal-gov',' HS-grad',' Separated',' Handlers-cleaners',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' Bachelors',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Private',' 7th-8th',' Divorced',' Handlers-cleaners',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Other-service',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' Some-college',' Divorced',' Other-service',' Unmarried',' White',' Female',41_51,' United-States',' <=50K'
17_28,' Private',' Some-college',' Married-civ-spouse',' Other-service',' Wife',' White',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' Bachelors',' Divorced',' Craft-repair',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Handlers-cleaners',' Not-in-family',' White',' Male',1_40,' United-States',' <=50K'
17_28,' ?',' Some-college',' Never-married',' ?',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
17_28,' Private',' 7th-8th',' Never-married',' Machine-op-inspct',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Local-gov',' Assoc-acdm',' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Adm-clerical',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Private',' Some-college',' Divorced',' Exec-managerial',' Not-in-family',' White',' Female',41_51,' United-States',' <=50K'
17_28,' ?',' HS-grad',' Married-civ-spouse',' ?',' Other-relative',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Sales',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Private',' 10th',' Divorced',' Other-service',' Unmarried',' Black',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Self-emp-inc',' HS-grad',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',41_51,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',1_40,' India',' <=50K'
37_48,' State-gov',' Masters',' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' 9th',' Married-civ-spouse',' Sales',' Husband',' White',' Male',41_51,' Mexico',' <=50K'
28_37,' Private',' 1st-4th',' Never-married',' Machine-op-inspct',' Not-in-family',' White',' Female',40_41,' Mexico',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' 9th',' Married-spouse-absent',' Adm-clerical',' Unmarried',' Asian-Pac-Islander',' Female',40_41,' Vietnam',' <=50K'
17_28,' Self-emp-not-inc',' Some-college',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',1_40,' Mexico',' <=50K'
37_48,' Private',' HS-grad',' Divorced',' Handlers-cleaners',' Not-in-family',' White',' Male',1_40,' United-States',' <=50K'
48_90,' ?',' HS-grad',' Married-civ-spouse',' ?',' Husband',' White',' Male',1_40,' United-States',' <=50K'
48_90,' Federal-gov',' Assoc-acdm',' Married-civ-spouse',' Farming-fishing',' Husband',' Black',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' Black',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' 10th',' Never-married',' Other-service',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
28_37,' Private',' 9th',' Divorced',' Adm-clerical',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
17_28,' ?',' Some-college',' Never-married',' ?',' Own-child',' White',' Male',1_40,' England',' <=50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Other-service',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',41_51,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Widowed',' Sales',' Not-in-family',' White',' Female',41_51,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Divorced',' Exec-managerial',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' 1st-4th',' Never-married',' Farming-fishing',' Unmarried',' White',' Male',51_99,' Mexico',' <=50K'
28_37,' Private',' HS-grad',' Divorced',' Adm-clerical',' Own-child',' Asian-Pac-Islander',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Adm-clerical',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Adm-clerical',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Federal-gov',' Assoc-voc',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',41_51,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Self-emp-not-inc',' HS-grad',' Never-married',' Craft-repair',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' 5th-6th',' Divorced',' Transport-moving',' Unmarried',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Other-service',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Bachelors',' Never-married',' Handlers-cleaners',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
17_28,' Private',' Some-college',' Married-civ-spouse',' Sales',' Wife',' Black',' Female',40_41,' United-States',' <=50K'
37_48,' Federal-gov',' HS-grad',' Never-married',' Adm-clerical',' Not-in-family',' Amer-Indian-Eskimo',' Male',40_41,' United-States',' <=50K'
48_90,' Self-emp-not-inc',' Bachelors',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',41_51,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' 5th-6th',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',40_41,' Mexico',' <=50K'
28_37,' Private',' Some-college',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',40_41,' United-States',' <=50K'
